id,album,artist,url,cover,desc
629,3  (2018 Remaster),Kirinji,https://www.qobuz.com/us-en/album/3-kirinji/e4llykp57788a,https://static.qobuz.com/images/covers/8a/78/e4llykp57788a_230.jpg,"J-Pop - Released by WM Japan on Dec 26, 2018"
630,Organic,Penomeco,https://www.qobuz.com/us-en/album/organic-penomeco/cljsfk3kkmmwb,https://static.qobuz.com/images/covers/wb/mm/cljsfk3kkmmwb_230.jpg,"K-Pop - Released by 피네이션 on Aug 25, 2021"
631,Begin Again Open Mic Episode.6,Sohyang|Shin Yong Jae,https://www.qobuz.com/us-en/album/begin-again-open-mic-episode6-sohyangshin-yong-jae/tw3qf9ds24zwa,https://static.qobuz.com/images/covers/wa/4z/tw3qf9ds24zwa_230.jpg,"Asia - Released by JTBC on Feb 4, 2021"
632,cliche (Mastered by Bernie Grundman),Taeko Onuki,https://www.qobuz.com/us-en/album/cliche-mastered-by-bernie-grundman-taeko-onuki/ndsuy17jznnxb,https://static.qobuz.com/images/covers/xb/nn/ndsuy17jznnxb_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Sep 21, 1982"
633,猫猫吐吐 - 猫猫 -,Ano,https://www.qobuz.com/us-en/album/-ano/rzwgoe2hqceca,https://static.qobuz.com/images/covers/ca/ce/rzwgoe2hqceca_230.jpg,"J-Pop - Released by Toy's Factory on Dec 13, 2023"
634,心得,URU,https://www.qobuz.com/us-en/album/uru/mgv30ceimplpb,https://static.qobuz.com/images/covers/pb/pl/mgv30ceimplpb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on May 1, 2023"
635,ENKA II ～哀歌～,Fuyumi Sakamoto,https://www.qobuz.com/us-en/album/enka-ii-fuyumi-sakamoto/0060256706169,https://static.qobuz.com/images/covers/69/61/0060256706169_230.jpg,"Asia - Released by Universal Music LLC on Oct 25, 2017"
636,Illusion,aespa,https://www.qobuz.com/us-en/album/illusion-aespa/l6919gkofb3ma,https://static.qobuz.com/images/covers/ma/b3/l6919gkofb3ma_230.jpg,"K-Pop - Released by SM Entertainment  -  Warner Records on Jun 1, 2022"
637,Remindful.Two,Dazbee,https://www.qobuz.com/us-en/album/remindfultwo-dazbee/rpfbbx4v41oia,https://static.qobuz.com/images/covers/ia/1o/rpfbbx4v41oia_230.jpg,"J-Pop - Released by UNIVERSAL MUSIC LLC on May 30, 2022"
638,No title - Seaside Remix,Reol|Nuyuri,https://www.qobuz.com/us-en/album/no-title-seaside-remix-reol-nuyuri/cgm67lcs7xf1a,https://static.qobuz.com/images/covers/1a/xf/cgm67lcs7xf1a_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Aug 17, 2022"
639,Name,Mone Kamishiraishi,https://www.qobuz.com/us-en/album/name-mone-kamishiraishi/ru31d073kf7mc,https://static.qobuz.com/images/covers/mc/f7/ru31d073kf7mc_230.jpg,"J-Pop - Released by Universal Music LLC on Jul 13, 2022"
640,Live Session (Live Session),Ronghao Li,https://www.qobuz.com/us-en/album/live-session-ronghao-li/0825646026883,https://static.qobuz.com/images/covers/83/68/0825646026883_230.jpg,"Asia - Released by WM Taiwan on Oct 28, 2016"
641,Get A Guitar,RIIZE,https://www.qobuz.com/us-en/album/get-a-guitar-riize/zma62szvdzrpc,https://static.qobuz.com/images/covers/pc/zr/zma62szvdzrpc_230.jpg,"K-Pop - Released by SM Entertainment - RCA Records on Nov 9, 2023"
642,wonderego,Crush,https://www.qobuz.com/us-en/album/wonderego-crush/jrurczahm1fmc,https://static.qobuz.com/images/covers/mc/1f/jrurczahm1fmc_230.jpg,"K-Pop - Released by P NATION on Nov 14, 2023"
643,Pleasant to Hear,Valen Hsu,https://www.qobuz.com/us-en/album/pleasant-to-hear-valen-hsu/0886446662060,https://static.qobuz.com/images/covers/60/20/0886446662060_230.jpg,"Asia - Released by Valen Voice Production House on Apr 12, 2007"
644,"Welcome to Samdal-ri (Original Television Soundtrack), Pt.3",Taeyeon,https://www.qobuz.com/us-en/album/welcome-to-samdal-ri-original-television-soundtrack-pt3-taeyeon/ub1b5gnanvhya,https://static.qobuz.com/images/covers/ya/vh/ub1b5gnanvhya_230.jpg,"K-Pop - Released by MOST CONTENTS on Dec 17, 2023"
645,Remindful.One,Dazbee,https://www.qobuz.com/us-en/album/remindfulone-dazbee/trcqe6jvzjwjb,https://static.qobuz.com/images/covers/jb/jw/trcqe6jvzjwjb_230.jpg,"J-Pop - Released by Universal Music LLC on Jan 26, 2022"
646,JOURNEY TO THE WEST,Khalil Fong,https://www.qobuz.com/us-en/album/journey-to-the-west-khalil-fong/mxvkegv7c4daa,https://static.qobuz.com/images/covers/aa/4d/mxvkegv7c4daa_230.jpg,"Asia - Released by Fu Music Limited on Sep 28, 2016"
647,You Are The Sea (CURTAIN CALL (Original Soundtrack) Part.4),Kim Na Young,https://www.qobuz.com/us-en/album/you-are-the-sea-curtain-call-original-soundtrack-part4-kim-na-young/z7v5ovasf96pc,https://static.qobuz.com/images/covers/pc/96/z7v5ovasf96pc_230.jpg,"Asia - Released by FLEX M on Nov 8, 2022"
648,"How Have You Been?  (Ending Theme Song of TVBS  Series ""Life List"")",Eric Chou,https://www.qobuz.com/us-en/album/how-have-you-been-eric-chou/0886445896756,https://static.qobuz.com/images/covers/56/67/0886445896756_230.jpg,"Asia - Released by Sony Music Entertainment on May 20, 2016"
649,adieu 2,Adieu,https://www.qobuz.com/us-en/album/adieu-2-adieu/y824ckzo21oxb,https://static.qobuz.com/images/covers/xb/1o/y824ckzo21oxb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jun 17, 2021"
650,ハルノオト,Miwa,https://www.qobuz.com/us-en/album/miwa/mqfvqg2qrwhda,https://static.qobuz.com/images/covers/da/wh/mqfvqg2qrwhda_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on May 24, 2023"
651,Hearts of the City,Lee Jin Ah,https://www.qobuz.com/us-en/album/hearts-of-the-city-lee-jin-ah/cmczt5tt3xx1b,https://static.qobuz.com/images/covers/1b/xx/cmczt5tt3xx1b_230.jpg,"K-Pop - Released by Antenna on Sep 13, 2023"
652,月に願いを,Miwa,https://www.qobuz.com/us-en/album/miwa/uc0bast7asd3b,https://static.qobuz.com/images/covers/3b/sd/uc0bast7asd3b_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Nov 15, 2023"
653,I Loved You,Eric Chou,https://www.qobuz.com/us-en/album/i-loved-you-eric-chou/0886445981704,https://static.qobuz.com/images/covers/04/17/0886445981704_230.jpg,"Asia - Released by Sony Music Entertainment on Jul 19, 2016"
654,ai no hana,aimyon,https://www.qobuz.com/us-en/album/ai-no-hana-aimyon/oecthj538uoya,https://static.qobuz.com/images/covers/ya/uo/oecthj538uoya_230.jpg,"J-Pop - Released by WM Japan on Apr 5, 2023"
655,ISTJ - The 3rd Album,NCT DREAM,https://www.qobuz.com/us-en/album/istj-the-3rd-album-nct-dream/ug8v063ysxvib,https://static.qobuz.com/images/covers/ib/xv/ug8v063ysxvib_230.jpg,"K-Pop - Released by SM Entertainment on Jul 17, 2023"
656,Fly Me To The Moon (In Other Words) (2007 Mix / 2021 Remastered),Hikaru Utada,https://www.qobuz.com/us-en/album/fly-me-to-the-moon-in-other-words-hikaru-utada/pijcmogkdr91a,https://static.qobuz.com/images/covers/1a/r9/pijcmogkdr91a_230.jpg,"J-Pop - Released by Universal Music LLC on Jun 27, 2007"
657,Midnight City Lovers,Funkindustry,https://www.qobuz.com/us-en/album/midnight-city-lovers-funkindustry/xvw9s6qv5rubb,https://static.qobuz.com/images/covers/bb/ru/xvw9s6qv5rubb_230.jpg,"J-Pop - Released by Original Tape Records on Jun 16, 2023"
658,Hopeless Romantic,BIG Naughty,https://www.qobuz.com/us-en/album/hopeless-romantic-big-naughty/vbv6s7of2sjna,https://static.qobuz.com/images/covers/na/sj/vbv6s7of2sjna_230.jpg,"Asia - Released by H1GHR MUSIC RECORDS on Feb 28, 2023"
659,KARD 1st Single ‘Way With Words’,Kard,https://www.qobuz.com/us-en/album/kard-1st-single-way-with-words-kard/cxzrdo47cicvb,https://static.qobuz.com/images/covers/vb/ic/cxzrdo47cicvb_230.jpg,"Asia - Released by DSP media on Aug 26, 2020"
660,Stupid Love,Kwon Jin Ah,https://www.qobuz.com/us-en/album/stupid-love-kwon-jin-ah/ti19152shunia,https://static.qobuz.com/images/covers/ia/un/ti19152shunia_230.jpg,"Asia - Released by Antenna on Oct 13, 2022"
661,VITAMIN E·P·O,Epo,https://www.qobuz.com/us-en/album/vitamin-epo-epo/vbp6p29ndxw6a,https://static.qobuz.com/images/covers/6a/xw/vbp6p29ndxw6a_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Apr 8, 2015"
662,All Time Best Motohiro Hata,Hata Motohiro,https://www.qobuz.com/us-en/album/all-time-best-motohiro-hata-motohiro-hata/i8ocfmxwhn1bc,https://static.qobuz.com/images/covers/bc/n1/i8ocfmxwhn1bc_230.jpg,"J-Pop - Released by Universal Music LLC on Jun 14, 2017"
663,Mallarme's Tuesdays (Deluxe Edition),吳青峰,https://www.qobuz.com/us-en/album/-/gafi7l02pq4hb,https://static.qobuz.com/images/covers/hb/q4/gafi7l02pq4hb_230.jpg,"Asia - Released by Universal Music Taiwan on Apr 27, 2023"
664,君に恋したときから,Miwa,https://www.qobuz.com/us-en/album/miwa/eaewoz3vle3rb,https://static.qobuz.com/images/covers/rb/e3/eaewoz3vle3rb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Aug 24, 2022"
665,Lovin' you -30th Anniversary Edition,Misato Watanabe,https://www.qobuz.com/us-en/album/lovin-you-30th-anniversary-edition-misato-watanabe/kjohzegm8vbic,https://static.qobuz.com/images/covers/ic/vb/kjohzegm8vbic_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Aug 6, 2001"
666,"Leaving You  (""My Love"" Theme Song)",Eric Chou,https://www.qobuz.com/us-en/album/leaving-you-eric-chou/os5zsy0aqxprb,https://static.qobuz.com/images/covers/rb/xp/os5zsy0aqxprb_230.jpg,"Asia - Released by Sony Music Entertainment on May 25, 2021"
667,Ambivalent,URU,https://www.qobuz.com/us-en/album/ambivalent-uru/pfzcl093023gc,https://static.qobuz.com/images/covers/gc/23/pfzcl093023gc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jan 20, 2024"
668,escalate,Aimer,https://www.qobuz.com/us-en/album/escalate-aimer/y88elf0psopnc,https://static.qobuz.com/images/covers/nc/op/y88elf0psopnc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jan 8, 2023"
669,No.1,CLC,https://www.qobuz.com/us-en/album/no1-clc/aenfl9iitfnpb,https://static.qobuz.com/images/covers/pb/fn/aenfl9iitfnpb_230.jpg,"Asia - Released by Cube Entertainment on Jan 30, 2019"
670,Prism,Rei Yasuda,https://www.qobuz.com/us-en/album/prism-rei-yasuda/c811nxss90kcb,https://static.qobuz.com/images/covers/cb/0k/c811nxss90kcb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Feb 3, 2016"
671,"Fortunate  (HBO Asia Original Series ""Adventure of the Ring"" Theme Song)",Eric Chou,https://www.qobuz.com/us-en/album/fortunate-eric-chou/lgcxc37ne7osa,https://static.qobuz.com/images/covers/sa/7o/lgcxc37ne7osa_230.jpg,"Asia - Released by Sony Music Entertainment on Dec 15, 2020"
672,Summer Recipe,Soyou,https://www.qobuz.com/us-en/album/summer-recipe-soyou/bj45pdnc1rlab,https://static.qobuz.com/images/covers/ab/rl/bj45pdnc1rlab_230.jpg,"K-Pop - Released by BIGPLANETMADE, SWING ENTERTAINMENT on Jul 26, 2023"
673,Edge,Reol,https://www.qobuz.com/us-en/album/edge-reol/nsae4j48wuw3b,https://static.qobuz.com/images/covers/3b/uw/nsae4j48wuw3b_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 7, 2023"
674,Aventure (Mastered by Bernie Grundman),Taeko Onuki,https://www.qobuz.com/us-en/album/aventure-mastered-by-bernie-grundman-taeko-onuki/bqlfdkjbkyl7b,https://static.qobuz.com/images/covers/7b/yl/bqlfdkjbkyl7b_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on May 21, 1981"
675,Long D,Jace Chan,https://www.qobuz.com/us-en/album/long-d-jace-chan/bcmjofnusr39a,https://static.qobuz.com/images/covers/9a/r3/bcmjofnusr39a_230.jpg,"Asia - Released by Universal Music Ltd. on Apr 8, 2022"
676,Agitate,Reol,https://www.qobuz.com/us-en/album/agitate-reol/uqzvlv05mbjkc,https://static.qobuz.com/images/covers/kc/bj/uqzvlv05mbjkc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 27, 2022"
677,Aban,The Garifuna Collective,https://www.qobuz.com/us-en/album/aban-the-garifuna-collective/c496fvp99kmcb,https://static.qobuz.com/images/covers/cb/km/c496fvp99kmcb_230.jpg,"Asia - Released by Stonetree Records on Sep 15, 2019"
678,WANNA BE MYSELF,MAMAMOO,https://www.qobuz.com/us-en/album/wanna-be-myself-mamamoo/lkr7oqjadspmc,https://static.qobuz.com/images/covers/mc/sp/lkr7oqjadspmc_230.jpg,"Asia - Released by RBW, Inc on Sep 10, 2020"
679,Drive to the Starry Road,Astro,https://www.qobuz.com/us-en/album/drive-to-the-starry-road-astro/xjvwavdchurrb,https://static.qobuz.com/images/covers/rb/ur/xjvwavdchurrb_230.jpg,"Asia - Released by Fantagio on May 16, 2022"
680,MUSIC,Mika Nakashima,https://www.qobuz.com/us-en/album/music-mika-nakashima/vw7843tv2uhkc,https://static.qobuz.com/images/covers/kc/uh/vw7843tv2uhkc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Mar 9, 2005"
681,The Gallery In My Heart / Kanashii Hodo Otenki (Remastered 2019),Yumi Matsutoya,https://www.qobuz.com/us-en/album/the-gallery-in-my-heart-kanashii-hodo-otenki-yumi-matsutoya/urowsmr5sgzub,https://static.qobuz.com/images/covers/ub/gz/urowsmr5sgzub_230.jpg,"J-Pop - Released by Universal Music LLC on Dec 1, 1979"
682,Dance Again,Twice,https://www.qobuz.com/us-en/album/dance-again-twice/uzysv7c70lvyc,https://static.qobuz.com/images/covers/yc/lv/uzysv7c70lvyc_230.jpg,"Asia - Released by WM Japan on Dec 12, 2023"
683,Hotel del Luna (Original Television Soundtrack) Pt.3,Taeyeon,https://www.qobuz.com/us-en/album/hotel-del-luna-original-television-soundtrack-pt3-taeyeon/lbehvf5cjwewc,https://static.qobuz.com/images/covers/wc/we/lbehvf5cjwewc_230.jpg,"K-Pop - Released by Beyond Music on Jul 21, 2019"
684,Querencia,Chung Ha,https://www.qobuz.com/us-en/album/querencia-chung-ha/ky0i6hbyn8f2a,https://static.qobuz.com/images/covers/2a/8f/ky0i6hbyn8f2a_230.jpg,"K-Pop - Released by MNH ENTERTAINMENT on Feb 15, 2021"
685,ばかまじめ,Creepy Nuts|Ayase|Lilas Ikuta,https://www.qobuz.com/us-en/album/creepy-nuts-ayase-lilas-ikuta/u4f1my1uo7k8b,https://static.qobuz.com/images/covers/8b/7k/u4f1my1uo7k8b_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Mar 20, 2022"
686,気まぐれロマンティック - From THE FIRST TAKE,Ikimonogakari,https://www.qobuz.com/us-en/album/-from-the-first-take-ikimonogakari/a3y2m61n39kia,https://static.qobuz.com/images/covers/ia/9k/a3y2m61n39kia_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 18, 2021"
687,"KING THE LAND (Original Television Soundtrack), Pt.1",Gaho,https://www.qobuz.com/us-en/album/king-the-land-original-television-soundtrack-pt1-gaho/wd7efd6gippya,https://static.qobuz.com/images/covers/ya/pp/wd7efd6gippya_230.jpg,"K-Pop - Released by MOST CONTENTS on Jun 18, 2023"
688,TODAY,Angela Aki,https://www.qobuz.com/us-en/album/today-angela-aki/ucn08hr6si7ga,https://static.qobuz.com/images/covers/ga/i7/ucn08hr6si7ga_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Feb 25, 2015"
689,THE BEST OF KOUSUKE ATARI,Kousuke Atari,https://www.qobuz.com/us-en/album/the-best-of-kousuke-atari-kousuke-atari/pmhg5ujcsjbeb,https://static.qobuz.com/images/covers/eb/jb/pmhg5ujcsjbeb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 25, 2016"
690,あてもなく,Aimer,https://www.qobuz.com/us-en/album/aimer/li9m4mmx4btlc,https://static.qobuz.com/images/covers/lc/bt/li9m4mmx4btlc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Apr 21, 2023"
691,CRIMSON   (+1; 2023 Lacquer Master Sound),Akina Nakamori,https://www.qobuz.com/us-en/album/crimson-akina-nakamori/l7fek6cc2jq8a,https://static.qobuz.com/images/covers/8a/jq/l7fek6cc2jq8a_230.jpg,"J-Pop - Released by WM Japan on May 1, 2023"
692,昨夜夢魂中,張學友,https://www.qobuz.com/us-en/album/-/jdthx4zhqqeca,https://static.qobuz.com/images/covers/ca/qe/jdthx4zhqqeca_230.jpg,"Asia - Released by Universal Music Ltd. on Jan 1, 1988"
693,ハートはお手上げ,Airi Suzuki,https://www.qobuz.com/us-en/album/airi-suzuki/l7t63hob9s4ec,https://static.qobuz.com/images/covers/ec/s4/l7t63hob9s4ec_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jun 1, 2022"
694,THE 2ND ALBUM : inner,Kim Na Young,https://www.qobuz.com/us-en/album/the-2nd-album-inner-kim-na-young/rzvwa8ncpeeyb,https://static.qobuz.com/images/covers/yb/ee/rzvwa8ncpeeyb_230.jpg,"Asia - Released by Neverland Entertainment on Nov 15, 2018"
695,LOSER / NUMBER NINE,Kenshi Yonezu,https://www.qobuz.com/us-en/album/loser-number-nine-kenshi-yonezu/oa9bn84jsf0gb,https://static.qobuz.com/images/covers/gb/f0/oa9bn84jsf0gb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Sep 28, 2016"
696,Ashura-chan,Ado,https://www.qobuz.com/us-en/album/ashura-chan-ado/o1d0tqlveoccc,https://static.qobuz.com/images/covers/cc/oc/o1d0tqlveoccc_230.jpg,"J-Pop - Released by UNIVERSAL MUSIC LLC on Oct 28, 2021"
697,「君の幸せを」,URU,https://www.qobuz.com/us-en/album/uru/ofk5w8gfxotvb,https://static.qobuz.com/images/covers/vb/ot/ofk5w8gfxotvb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Nov 22, 2023"
698,Will,Rei Yasuda,https://www.qobuz.com/us-en/album/will-rei-yasuda/knd9wh9e5qiva,https://static.qobuz.com/images/covers/va/qi/knd9wh9e5qiva_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 8, 2014"
699,DECOHERENCE,Alexa,https://www.qobuz.com/us-en/album/decoherence-alexa/nhfh02om5nkpc,https://static.qobuz.com/images/covers/pc/nk/nhfh02om5nkpc_230.jpg,"K-Pop - Released by WM Korea on Oct 21, 2020"
700,Kawakiwoameku,Minami,https://www.qobuz.com/us-en/album/kawakiwoameku-minami/ajo28axnrajkb,https://static.qobuz.com/images/covers/kb/aj/ajo28axnrajkb_230.jpg,"J-Pop - Released by Water Reflection, Inc. on Jan 30, 2024"
701,あふれる,Myuk|Shin Sakiura,https://www.qobuz.com/us-en/album/myuk-shin-sakiura/udjnjfzy8bctb,https://static.qobuz.com/images/covers/tb/bc/udjnjfzy8bctb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Aug 11, 2021"
702,Love Me Love Me,Kwon Jin Ah,https://www.qobuz.com/us-en/album/love-me-love-me-kwon-jin-ah/jtpme5lp63asb,https://static.qobuz.com/images/covers/sb/3a/jtpme5lp63asb_230.jpg,"K-Pop - Released by Antenna on Aug 10, 2023"
703,DANCE ON,Alice,https://www.qobuz.com/us-en/album/dance-on-alice/ha4c96fmkbavb,https://static.qobuz.com/images/covers/vb/ba/ha4c96fmkbavb_230.jpg,"Asia - Released by IOK COMPANY on Oct 27, 2022"
704,PINK BLOOD,Hikaru Utada,https://www.qobuz.com/us-en/album/pink-blood-hikaru-utada/cn78toanbqjma,https://static.qobuz.com/images/covers/ma/qj/cn78toanbqjma_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jun 2, 2021"
705,"Pseudo-Single, Yet Single",A-Lin,https://www.qobuz.com/us-en/album/pseudo-single-yet-single-a-lin/0886446682433,https://static.qobuz.com/images/covers/33/24/0886446682433_230.jpg,"Asia - Released by Sony Music Entertainment on Aug 16, 2017"
706,Need To Know,Jay Park,https://www.qobuz.com/us-en/album/need-to-know-jay-park/hmen1g2bs2tyc,https://static.qobuz.com/images/covers/yc/2t/hmen1g2bs2tyc_230.jpg,"Asia - Released by MORE VISION on Jul 12, 2022"
707,STAR,Mika Nakashima,https://www.qobuz.com/us-en/album/star-mika-nakashima/x7ohhws9a54pa,https://static.qobuz.com/images/covers/pa/54/x7ohhws9a54pa_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Sep 24, 2014"
708,Be There For Me - Winter Special Single,NCT 127,https://www.qobuz.com/us-en/album/be-there-for-me-winter-special-single-nct-127/m1lduw19efu1a,https://static.qobuz.com/images/covers/1a/fu/m1lduw19efu1a_230.jpg,"K-Pop - Released by SM Entertainment on Dec 22, 2023"
709,With You,Xiao Yu,https://www.qobuz.com/us-en/album/with-you-xiao-yu/0190295825966,https://static.qobuz.com/images/covers/66/59/0190295825966_230.jpg,"Asia - Released by WM Taiwan on Apr 7, 2017"
710,LIVED,ONEUS,https://www.qobuz.com/us-en/album/lived-oneus/m76hemr21mvma,https://static.qobuz.com/images/covers/ma/mv/m76hemr21mvma_230.jpg,"Asia - Released by RBW Inc. on Aug 19, 2020"
711,Lovelyz 7th Mini Album [Unforgettable],Lovelyz,https://www.qobuz.com/us-en/album/lovelyz-7th-mini-album-unforgettable-lovelyz/ylrdq56nvdoeb,https://static.qobuz.com/images/covers/eb/do/ylrdq56nvdoeb_230.jpg,"Asia - Released by Woollim Entertainment on Sep 1, 2020"
712,unknown art pop 2.1,OnlyOneOf,https://www.qobuz.com/us-en/album/unknown-art-pop-21-onlyoneof/fyn5rqxmmuopb,https://static.qobuz.com/images/covers/pb/uo/fyn5rqxmmuopb_230.jpg,"Asia - Released by RSVP, 8D Creative on Jan 30, 2020"
713,君に夢中,Hikaru Utada,https://www.qobuz.com/us-en/album/hikaru-utada/ahz7cb0kygf2a,https://static.qobuz.com/images/covers/2a/gf/ahz7cb0kygf2a_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Nov 26, 2021"
714,YES,Mika Nakashima,https://www.qobuz.com/us-en/album/yes-mika-nakashima/rli03mdpd9ipa,https://static.qobuz.com/images/covers/pa/9i/rli03mdpd9ipa_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Sep 24, 2014"
715,Thumbs Up,MOMOLAND,https://www.qobuz.com/us-en/album/thumbs-up-momoland/xfok2237fiqpb,https://static.qobuz.com/images/covers/pb/iq/xfok2237fiqpb_230.jpg,"Asia - Released by MLD ENTERTAINMENT, Kakao M Corp. on Dec 30, 2019"
716,純白的起點,伍佰 & China Blue,https://www.qobuz.com/us-en/album/-china-blue/sl3yy7n7m0xib,https://static.qobuz.com/images/covers/ib/0x/sl3yy7n7m0xib_230.jpg,"Asia - Released by Universal Music Taiwan on May 19, 2023"
717,Utabito - Song Collection,Kozo Murashita,https://www.qobuz.com/us-en/album/utabito-song-collection-kozo-murashita/ma1n14jp8naob,https://static.qobuz.com/images/covers/ob/na/ma1n14jp8naob_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Jul 2, 2014"
718,Yuuutsubiyori.,Miku Sawai,https://www.qobuz.com/us-en/album/yuuutsubiyori-miku-sawai/n40khqndhm37a,https://static.qobuz.com/images/covers/7a/m3/n40khqndhm37a_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Mar 25, 2015"
